mileage,engine_power,registration_date,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,sold_at
193550,85,2013-09-01,diesel,grey,subcompact,True,True,False,False,False,False,True,False,9200,2018-06-01
60772,100,2013-04-01,diesel,grey,estate,True,True,False,False,False,False,True,True,13200,2018-07-01
63283,85,2014-11-01,diesel,grey,suv,False,True,False,False,False,False,True,True,13400,2018-06-01
113047,100,2014-05-01,diesel,brown,hatchback,False,True,False,False,False,True,True,True,16800,2018-03-01
127659,105,2014-02-01,diesel,blue,estate,False,False,False,True,True,False,True,False,12500,2018-03-01
89085,135,2013-06-01,diesel,black,suv,False,False,False,True,True,False,True,False,17700,2018-03-01
175642,150,2010-09-01,petrol,grey,estate,True,True,False,False,True,False,True,True,14300,2018-03-01
151859,85,2015-07-01,diesel,grey,estate,False,True,False,False,False,False,True,False,6000,2018-06-01
253125,230,2012-03-01,diesel,grey,estate,True,True,False,True,True,False,True,True,13300,2018-08-01
134819,190,2013-12-01,diesel,grey,estate,True,True,False,False,False,False,True,True,19500,2018-09-01
134108,135,2014-09-01,diesel,grey,estate,False,True,False,False,False,False,True,False,11900,2018-02-01
158548,137,2012-06-01,petrol,black,hatchback,False,True,False,False,False,False,True,True,10800,2018-05-01
134094,160,2014-03-01,diesel,white,estate,False,False,False,False,False,False,False,True,15800,2018-04-01
98749,135,2012-08-01,diesel,black,sedan,True,True,True,False,True,False,True,True,19300,2018-04-01
92869,105,2012-09-01,diesel,black,suv,False,True,False,False,True,False,True,False,14600,2018-05-01
101071,140,2014-08-01,diesel,black,suv,False,True,False,True,False,False,True,False,19900,2018-09-01
41099,230,2015-07-01,diesel,red,suv,False,False,False,False,False,False,False,True,38100,2018-08-01
42485,85,2013-06-01,diesel,silver,hatchback,False,False,False,False,False,False,True,False,10800,2018-07-01
123173,190,2014-02-01,diesel,grey,estate,True,True,True,False,True,True,True,True,22500,2018-05-01
165421,135,2013-01-01,diesel,blue,estate,False,False,False,False,False,False,True,False,9200,2018-04-01
105041,85,2013-05-01,diesel,white,hatchback,False,True,False,False,False,True,True,False,11200,2018-05-01
99283,309,2008-09-01,petrol,silver,coupe,False,False,False,False,True,False,True,True,28600,2018-04-01
174311,190,2011-11-01,diesel,grey,estate,True,True,True,True,True,False,True,True,13700,2018-08-01
164950,100,2013-06-01,diesel,white,estate,True,True,False,False,False,False,True,False,10500,2018-03-01
147671,200,2012-10-01,petrol,black,sedan,True,True,False,False,False,False,True,True,19300,2018-06-01
109828,100,2012-08-01,diesel,grey,sedan,False,True,False,False,False,True,True,False,11700,2018-03-01
207196,105,2014-05-01,diesel,blue,estate,False,True,False,True,False,False,True,False,10400,2018-05-01
114794,105,2014-04-01,diesel,silver,suv,False,False,False,False,False,False,False,False,5500,2018-05-01
146363,120,2013-07-01,diesel,black,suv,True,True,True,True,False,True,True,False,15600,2018-08-01
160799,180,2009-05-01,diesel,black,sedan,False,True,True,False,True,False,True,True,20200,2018-03-01
102056,135,2013-01-01,diesel,black,suv,True,True,False,True,True,False,True,True,21700,2018-05-01
119391,135,2013-11-01,diesel,silver,estate,True,True,True,True,True,True,True,True,17100,2018-07-01
112789,135,2013-11-01,diesel,black,sedan,True,True,False,False,True,True,True,True,19600,2018-05-01
151293,100,2008-07-01,diesel,grey,hatchback,False,True,False,False,False,False,True,False,5000,2018-08-01
49189,100,2013-10-01,diesel,blue,hatchback,True,True,True,False,True,True,True,True,18100,2018-06-01
202367,160,2013-12-01,diesel,white,estate,False,True,False,False,True,True,True,True,24900,2018-06-01
183334,100,2012-06-01,diesel,grey,sedan,True,False,False,False,False,True,True,False,11400,2018-09-01
93858,110,2016-04-01,diesel,black,sedan,True,True,False,False,True,False,True,True,22000,2018-05-01
148468,135,2014-01-01,diesel,white,suv,False,False,False,False,False,False,False,True,18900,2018-02-01
76452,120,2013-02-01,diesel,brown,estate,True,True,False,False,True,False,True,True,19000,2018-07-01
158716,130,2011-08-01,diesel,black,suv,False,True,True,True,True,True,True,False,14500,2018-06-01
142038,100,2013-08-01,diesel,white,sedan,True,True,False,False,True,False,True,False,13600,2018-08-01
3142,100,2016-09-01,diesel,blue,estate,True,True,False,False,False,False,True,False,21400,2018-02-01
91911,135,2014-06-01,diesel,grey,hatchback,False,True,False,False,True,False,True,True,24400,2018-03-01
124980,105,2014-03-01,diesel,white,suv,False,False,False,False,False,False,True,False,14100,2018-07-01
223269,120,2008-07-01,diesel,blue,convertible,True,True,False,False,False,False,True,True,8000,2018-08-01
164550,100,2011-08-01,diesel,black,estate,False,False,False,False,False,False,True,False,4900,2018-04-01
178367,85,2014-10-01,diesel,white,hatchback,False,True,False,False,False,True,True,True,9900,2018-03-01
175647,135,2014-05-01,diesel,white,estate,False,True,True,True,True,False,True,True,13100,2018-05-01
179537,105,2013-02-01,diesel,black,estate,True,True,True,False,True,True,True,False,11800,2018-04-01
141923,135,2011-02-01,diesel,black,suv,True,True,True,True,True,False,True,True,17000,2018-08-01
17024,140,2016-03-01,diesel,grey,sedan,False,False,False,False,False,False,False,True,26900,2018-02-01
106434,85,2013-07-01,diesel,brown,sedan,True,True,True,False,False,False,True,False,11700,2018-03-01
207970,230,2012-07-01,diesel,grey,suv,False,True,True,True,True,True,True,True,23800,2018-04-01
44368,100,2014-10-01,diesel,grey,estate,True,True,False,False,True,False,True,True,18100,2018-07-01
165731,155,2012-08-01,diesel,grey,estate,True,True,False,True,True,False,True,True,15700,2018-02-01
196508,120,2012-10-01,diesel,grey,estate,False,True,False,False,False,False,True,False,8600,2018-09-01
158801,105,2014-03-01,diesel,black,estate,False,True,False,False,True,False,True,True,12300,2018-02-01
87335,105,2013-07-01,diesel,black,suv,False,True,False,True,True,False,True,True,16500,2018-05-01
203550,135,2014-11-01,diesel,blue,hatchback,True,True,False,False,False,False,True,True,13400,2018-04-01
150355,120,2014-03-01,diesel,black,sedan,False,True,False,False,False,True,True,True,14200,2018-05-01
44969,100,2013-12-01,petrol,black,hatchback,False,False,False,False,False,False,False,False,2400,2018-06-01
166387,120,2013-03-01,diesel,grey,estate,True,True,False,False,False,False,True,False,5400,2018-04-01
183492,190,2014-09-01,diesel,blue,sedan,True,True,False,False,True,False,True,True,22500,2018-05-01
93891,100,2014-05-01,diesel,black,estate,True,True,False,False,True,True,True,False,13600,2018-06-01
182749,85,2013-05-01,diesel,black,sedan,False,False,False,False,True,False,True,False,10900,2018-06-01
151535,160,2012-06-01,diesel,red,hatchback,False,False,False,False,True,True,True,False,12000,2018-04-01
116761,135,2014-07-01,diesel,brown,estate,True,False,False,False,True,False,True,True,20000,2018-07-01
61429,135,2015-03-01,diesel,black,coupe,True,True,False,False,True,False,True,True,26800,2018-05-01
194605,190,2014-06-01,diesel,silver,sedan,True,True,True,True,True,False,True,True,20800,2018-05-01
161588,105,2013-02-01,diesel,silver,suv,False,False,False,True,False,False,True,False,11300,2018-08-01
170143,120,2012-07-01,diesel,brown,sedan,True,True,False,False,True,False,True,True,14900,2018-05-01
51273,110,2015-10-01,diesel,black,hatchback,False,True,False,False,False,False,True,False,13100,2018-05-01
136647,230,2014-02-01,diesel,beige,estate,True,True,True,True,False,True,True,True,28600,2018-06-01
159820,100,2007-09-01,diesel,grey,estate,True,True,False,False,False,False,True,False,5100,2018-06-01
108756,135,2014-05-01,diesel,black,suv,True,True,False,True,True,False,True,True,22100,2018-06-01
171275,120,2013-10-01,diesel,blue,estate,True,True,False,False,True,False,True,True,11700,2018-03-01
172160,100,2013-02-01,diesel,black,estate,True,True,False,False,False,False,True,False,9500,2018-03-01
48627,85,2014-09-01,diesel,blue,subcompact,False,True,False,False,False,False,True,False,9600,2018-06-01
272231,155,2011-02-01,diesel,grey,suv,False,True,True,True,True,False,True,True,17600,2018-02-01
74088,85,2012-05-01,diesel,grey,hatchback,False,False,False,False,False,False,True,False,10000,2018-05-01
152137,135,2013-07-01,diesel,black,estate,False,True,False,False,False,False,True,False,11700,2018-01-01
176702,135,2014-10-01,diesel,white,estate,False,True,False,False,True,False,True,False,14500,2018-02-01
138515,100,2015-02-01,diesel,brown,estate,True,True,False,False,True,False,True,False,8600,2018-07-01
164621,110,2015-01-01,diesel,white,suv,True,True,False,False,True,False,True,True,18100,2018-02-01
141068,105,2013-09-01,diesel,black,estate,False,True,False,False,False,False,True,True,12600,2018-04-01
206379,120,2014-05-01,diesel,brown,sedan,False,True,False,False,True,False,True,True,14300,2018-05-01
48735,160,2013-08-01,diesel,silver,sedan,False,False,False,False,False,False,False,True,17300,2018-04-01
131931,120,2012-01-01,diesel,silver,suv,True,True,False,True,False,True,True,True,17000,2018-04-01
92482,135,2014-07-01,diesel,black,estate,False,True,False,True,False,True,True,True,20200,2018-05-01
206944,135,2013-10-01,diesel,grey,estate,False,True,False,False,True,False,True,True,14100,2018-03-01
158076,135,2011-12-01,diesel,white,suv,False,False,False,True,False,False,True,True,14900,2018-01-01
126567,120,2014-08-01,diesel,grey,suv,True,True,True,True,True,True,True,True,29800,2018-07-01
83553,100,2013-04-01,diesel,brown,estate,False,True,False,False,False,False,True,False,12300,2018-07-01
84058,120,2014-07-01,diesel,blue,estate,True,True,False,False,True,False,True,True,16100,2018-08-01
116310,135,2013-06-01,diesel,blue,sedan,False,True,False,False,True,False,True,True,14200,2018-05-01
170322,120,2013-11-01,diesel,black,estate,False,False,False,False,False,False,False,True,12700,2018-04-01
124463,105,2013-05-01,diesel,black,suv,False,True,False,False,True,False,True,True,12400,2018-08-01
163675,135,2011-12-01,diesel,brown,estate,True,True,True,False,True,False,True,True,14900,2018-01-01
159333,100,2014-02-01,diesel,brown,sedan,True,True,False,False,True,False,True,False,15500,2018-06-01
101156,135,2014-05-01,diesel,white,estate,False,True,False,False,False,False,False,False,14800,2018-05-01
255263,105,2012-04-01,diesel,black,estate,False,True,False,False,True,False,True,False,6900,2018-02-01
195407,120,2012-05-01,diesel,blue,estate,True,True,True,False,False,True,True,False,8200,2018-06-01
73808,110,2015-10-01,diesel,black,van,False,True,False,False,False,False,True,False,13600,2018-05-01
12323,140,2016-08-01,diesel,black,sedan,True,False,False,False,True,False,True,True,25800,2018-07-01
23886,110,2015-10-01,diesel,red,coupe,False,True,False,False,True,False,True,False,16700,2018-08-01
110292,155,2013-03-01,diesel,black,suv,True,True,True,True,False,False,True,True,26500,2018-05-01
88181,135,2013-07-01,diesel,silver,suv,False,True,False,True,True,False,True,False,18100,2018-04-01
114150,190,2015-02-01,diesel,grey,suv,True,True,True,True,True,True,True,True,41600,2018-02-01
181878,120,2013-06-01,diesel,black,estate,True,True,False,False,True,False,True,True,12900,2018-06-01
251476,160,2005-06-01,diesel,silver,sedan,True,True,False,False,True,False,True,True,5600,2018-06-01
83119,85,2014-06-01,diesel,grey,suv,False,True,False,False,False,False,True,True,600,2018-01-01
210257,135,2012-11-01,diesel,brown,estate,True,True,False,False,True,False,True,True,12800,2018-08-01
181252,120,2008-08-01,diesel,black,convertible,True,True,False,False,True,False,True,True,11100,2018-05-01
160151,190,2014-05-01,diesel,blue,estate,False,True,False,False,True,True,True,True,22500,2018-05-01
75431,135,2013-04-01,diesel,grey,hatchback,True,True,True,True,True,True,True,False,15400,2018-05-01
120849,110,2015-06-01,diesel,blue,van,False,False,False,False,False,False,False,True,6000,2018-04-01
174444,135,2012-09-01,diesel,black,sedan,False,True,False,False,True,False,True,False,13400,2018-03-01
170856,120,2012-10-01,diesel,brown,estate,True,True,False,False,True,False,True,False,14200,2018-03-01
138122,85,2013-07-01,diesel,silver,suv,True,True,True,False,False,False,True,False,13100,2018-05-01
213954,120,2014-03-01,diesel,brown,sedan,False,True,False,False,True,False,True,True,14500,2018-05-01
171043,135,2014-04-01,diesel,grey,estate,False,True,False,True,False,True,True,True,13400,2018-05-01
122120,85,2012-03-01,diesel,red,sedan,False,False,False,False,False,False,True,False,10900,2018-03-01
140179,180,2010-11-01,diesel,white,suv,True,True,True,True,True,False,True,True,19900,2018-02-01
206615,135,2013-12-01,diesel,white,sedan,False,True,False,False,True,True,True,True,16200,2018-04-01
201589,137,2014-07-01,diesel,white,estate,True,True,False,False,True,True,True,True,15000,2018-03-01
166385,160,2014-04-01,diesel,white,sedan,False,True,False,True,True,False,True,True,22500,2018-03-01
273655,155,2007-08-01,diesel,grey,suv,True,True,False,True,False,True,True,True,13700,2018-08-01
124267,100,2013-07-01,diesel,silver,suv,False,True,False,False,False,False,True,False,14200,2018-03-01
52611,85,2013-07-01,diesel,black,hatchback,False,False,False,False,False,False,True,False,10200,2018-06-01
83133,100,2012-11-01,diesel,black,suv,True,True,True,False,False,False,True,True,15600,2018-07-01
214462,135,2012-08-01,diesel,brown,estate,False,True,False,False,True,False,True,False,12700,2018-04-01
106431,135,2014-03-01,diesel,black,hatchback,True,True,True,False,False,False,False,True,23900,2018-03-01
103658,230,2013-12-01,diesel,grey,estate,True,True,True,True,True,False,True,True,30100,2018-04-01
144607,85,2013-10-01,diesel,blue,subcompact,False,False,False,False,False,False,True,False,8300,2018-05-01
173627,120,2011-11-01,diesel,black,suv,False,True,False,True,False,False,True,True,16800,2018-06-01
159093,135,2011-09-01,diesel,brown,suv,False,False,True,False,False,False,False,True,19600,2018-09-01
206822,155,2014-01-01,diesel,black,hatchback,True,True,True,False,True,False,True,False,14400,2018-05-01
138197,120,2011-06-01,diesel,grey,suv,False,False,False,True,False,False,True,False,15200,2018-04-01
153775,100,2013-04-01,diesel,brown,sedan,False,True,False,False,False,False,True,False,9900,2018-05-01
19937,110,2016-05-01,diesel,black,estate,False,True,False,False,False,True,True,True,22400,2018-03-01
105186,85,2013-09-01,diesel,grey,sedan,False,True,False,False,False,False,True,True,11800,2018-07-01
224592,135,2012-09-01,diesel,black,estate,False,True,False,False,True,False,False,True,11200,2018-03-01
221904,100,1999-06-01,diesel,blue,estate,True,False,False,False,True,False,True,False,1200,2018-04-01
153074,160,2012-07-01,diesel,black,sedan,False,True,False,False,False,False,True,True,14400,2018-04-01
157035,120,2015-03-01,diesel,brown,estate,True,True,False,False,False,False,True,True,13300,2018-05-01
164771,100,2013-03-01,diesel,grey,estate,True,True,True,False,False,False,True,True,8000,2018-06-01
176220,120,2012-10-01,diesel,black,estate,True,True,False,False,False,True,True,True,13000,2018-07-01
56250,160,2014-09-01,diesel,blue,coupe,False,False,False,False,False,False,False,True,28600,2018-02-01
214691,120,2005-03-01,diesel,black,estate,True,True,False,False,True,False,True,True,5100,2018-01-01
58873,190,2014-10-01,diesel,grey,suv,True,True,True,True,True,False,True,True,38400,2018-07-01
136729,135,2014-05-01,diesel,black,estate,False,True,False,False,True,False,True,True,19500,2018-06-01
238629,155,2005-06-01,diesel,black,suv,True,True,True,True,True,True,True,True,7500,2018-06-01
